"","Clus 1","Clus 2","Clus 3","Clus 4","Clus 5","Clus 6","Clus 7","Clus 8","Clus 9","Clus 10","Clus 11","Clus 12"
"Obj 1516",0.832020402381234,2.2772731483291e-05,0.160833130006623,0.000825710987506448,1.23416183641449e-05,7.00414376975098e-06,4.56305483857244e-05,4.14615941729283e-06,2.50270413471939e-06,0.000226343167292045,9.29141239888541e-05,0.00590710142780121
"Obj 1517",0.818821725846021,2.31756048661952e-05,0.173976981846371,0.000835563592933746,1.25677785308932e-05,7.13531056028586e-06,4.63867282434112e-05,4.22592679121508e-06,2.55172280513719e-06,0.000229425418102435,9.43559829593896e-05,0.00594590424181523
"Obj 1518",0.797991406175014,2.51436450411521e-05,0.194300010674117,0.000901724225882138,1.36493543987744e-05,7.75401570414887e-06,5.03007030947637e-05,4.59330338369511e-06,2.77478168396506e-06,0.000248225674850592,0.000102204451391354,0.00635221299543859
"Obj 1519",0.77840408530457,2.62125306977844e-05,0.213664289546277,0.000933313004295687,1.42401218655043e-05,8.09378597903598e-06,5.23845159177052e-05,4.79689670409095e-06,2.89879560865172e-06,0.000257899780604976,0.000106319914932287,0.00652546580254801
"Obj 1520",0.761207745427824,2.75074894739782e-05,0.230591122769738,0.000971114683521436,1.49471245335617e-05,8.49908055013252e-06,5.487686207223e-05,5.04084911847617e-06,3.04730171867033e-06,0.000268873891820519,0.000111211508409084,0.00673601301121915
"Obj 1521",0.746409874422039,2.70905969912519e-05,0.245580286075648,0.000952201917039832,1.47338921208606e-05,8.38265804794745e-06,5.40366187272905e-05,4.97291057284374e-06,3.00718723642867e-06,0.000264361864626196,0.000109420144622962,0.00657163171232815
"Obj 1522",0.717333868341494,3.01932580025877e-05,0.273915043538963,0.0010511084179121,1.64312780417898e-05,9.35256176819673e-06,6.011085454476e-05,5.5521914168153e-06,3.35881562442717e-06,0.000292909783735673,0.000121533827826979,0.00716053713066953
"Obj 1523",0.700647900036615,2.87709741431298e-05,0.29105789203174,0.000996939654370687,1.56683194214496e-05,8.92389844437782e-06,5.72821224993907e-05,5.29859088146381e-06,3.20654392469225e-06,0.000278804435886124,0.00011573332750275,0.00678358006457088
"Obj 1524",0.682932917084981,2.87698488053463e-05,0.308861534403192,0.000989699936142436,1.56755694631949e-05,8.93294347599913e-06,5.72207164085548e-05,5.30636039261243e-06,3.21249457080571e-06,0.000277744422642724,0.000115508068945584,0.0067034781509794
"Obj 1525",0.659697651519013,2.99218967120179e-05,0.331897774622213,0.00102082062896173,1.63128919444506e-05,9.30109538776564e-06,5.94435384325804e-05,5.52824418933217e-06,3.34792313036813e-06,0.000287550764450872,0.000119841861964139,0.00685250501360106
"Obj 1526",0.63205119222435,2.99859114504099e-05,0.359614224548599,0.001017457475385,1.63610362262693e-05,9.33345405777387e-06,5.95436409410736e-05,5.54916990693445e-06,3.36172700829427e-06,0.000287399322765387,0.000119912930171767,0.00678567855913798
"Obj 1527",0.613133773302031,3.04160546194386e-05,0.378514111258199,0.00102527187756433,1.66050944711728e-05,9.47765497528914e-06,6.03422123829063e-05,5.63741422503716e-06,3.4164349335708e-06,0.000290280509988973,0.000121424181056072,0.00678924400555279
"Obj 1528",0.586670636157823,3.02986081542883e-05,0.405096999406636,0.00101486709782576,1.65525378809849e-05,9.45296870727471e-06,6.00565515406051e-05,5.62485974176074e-06,3.41016875590492e-06,0.000288401484638091,0.000120719318325901,0.00668298083997054
"Obj 1529",0.560427679517599,3.15361053439971e-05,0.431116687035133,0.00105057259159047,1.72455966859929e-05,9.8534152517776e-06,6.24519967663219e-05,5.8654062631027e-06,3.55735497603226e-06,0.00029920770174372,0.000125386812043147,0.00684995646660318
"Obj 1530",0.532529193813216,3.14967645094205e-05,0.459122851785645,0.00104238174097453,1.72346658196911e-05,9.85180752142868e-06,6.23161522858395e-05,5.86723454941251e-06,3.55961513205414e-06,0.000297615169928025,0.000124975712683163,0.00675265553773546
"Obj 1531",0.509149231220889,3.29400182906735e-05,0.482272424318113,0.00107963359119555,1.80376367854654e-05,1.03198191178531e-05,6.5152409171895e-05,6.14769173187216e-06,3.73145354547292e-06,0.000310266862719441,0.000130534080422929,0.0069215808980165
"Obj 1532",0.482725518854949,3.04363717592607e-05,0.509386550401824,0.00099316301075228,1.66717419357388e-05,9.54110528437109e-06,6.01316673580219e-05,5.68701719065292e-06,3.45272699202106e-06,0.000285645934298873,0.000120351311580459,0.00636284985607599
"Obj 1533",0.459124874449756,3.04491681208429e-05,0.533076274942356,0.000986910092883555,1.6688601259371e-05,9.55589583356041e-06,6.00979349141328e-05,5.69831391942081e-06,3.46092707145014e-06,0.000284674526919084,0.000120152615262707,0.00628116253170451
"Obj 1534",0.432256885311447,3.0438593090295e-05,0.560051366825976,0.00097906637413532,1.66953146614933e-05,9.56539548380761e-06,6.00338597597058e-05,5.70635570272811e-06,3.46699507861953e-06,0.000283623605896415,0.00011991769750483,0.00618323367126328
"Obj 1535",0.406359042157967,2.98837278374721e-05,0.586165953244937,0.000956953306430028,1.6403463587703e-05,9.40148354528076e-06,5.88810124532379e-05,5.61118688610969e-06,3.41014644884273e-06,0.000277446308859328,0.000117474613936632,0.00599953934711141
"Obj 1536",0.383901222884027,2.90150490816808e-05,0.608908055065995,0.00092294056797918,1.59336963992618e-05,9.13757387390423e-06,5.71119810700803e-05,5.45572430517496e-06,3.31723573632485e-06,0.000268488934939145,0.000113844354524256,0.00576547693206929
"Obj 1537",0.35492849326851,2.90951852361758e-05,0.637958353611045,0.000919845449157706,1.59918328560951e-05,9.1748068479838e-06,5.72267507355243e-05,5.48057601641332e-06,3.33320751074699e-06,0.000268125284533195,0.000113912034164347,0.00569096799338717
"Obj 1538",0.333188857989987,2.89704078574849e-05,0.659825818713783,0.000908804456191417,1.59359472876408e-05,9.14955892794402e-06,5.69652397946316e-05,5.46704145382063e-06,3.32627914981094e-06,0.000266305867957268,0.000113283389572047,0.00557711510803835
"Obj 1539",0.314723125599761,2.73857048659973e-05,0.678718145842675,0.000854647466169423,1.50695268832206e-05,8.65559839144463e-06,5.37770199542649e-05,5.17428656216153e-06,3.14946250944488e-06,0.000250793233257302,0.000106867532608879,0.00523320872636272
"Obj 1540",0.285120518256651,2.60243481530753e-05,0.708718709685972,0.000806016691180992,1.43275580263603e-05,8.23374994969641e-06,5.10530705293761e-05,4.92466952411177e-06,2.99853564312976e-06,0.000237446660911365,0.00010132151730934,0.00490842525614891
"Obj 1541",0.265380164290971,2.54422181663399e-05,0.728660601925407,0.000784433780257242,1.40203715008407e-05,8.06050906523036e-06,4.98659340026099e-05,4.82277014991589e-06,2.93748541447011e-06,0.00023147233427774,9.88695518952972e-05,0.00473930882889208
"Obj 1542",0.245431196639446,2.42816897685496e-05,0.748943280429626,0.000743024746599733,1.33860763378226e-05,7.70070331395501e-06,4.75630720319455e-05,4.60943077005988e-06,2.80856982110329e-06,0.000220088322208896,9.42231582628813e-05,0.00446783716181305
"Obj 1543",0.227443137216743,2.36303650550563e-05,0.767140953358653,0.000718544210418405,1.30348404548632e-05,7.50217416643874e-06,4.62294885202082e-05,4.49276411475845e-06,2.73857237571319e-06,0.000213400720491396,9.14726211208904e-05,0.00429486366788627
"Obj 1544",0.211065575972632,2.28020836401307e-05,0.783767714282346,0.000689016076270925,1.25878857065257e-05,7.24968979282536e-06,4.45941532689047e-05,4.34264439302024e-06,2.64805379628987e-06,0.000205410180721145,8.81694158936031e-05,0.00408988956153942
"Obj 1545",0.194074693743842,2.15762228700117e-05,0.801084768717666,0.000648267274238255,1.19180673493183e-05,6.86698869740033e-06,4.21562657519083e-05,4.11534695858599e-06,2.51022726032669e-06,0.000193682655281148,8.32620473141719e-05,0.00382618244277162
"Obj 1546",0.176918382933445,2.05504637556363e-05,0.818516779353103,0.000613767997912061,1.13590484281808e-05,6.54800676024712e-06,4.01136296509388e-05,3.92576955933725e-06,2.39554815613813e-06,0.000183884163870105,7.91522963909509e-05,0.0036031407889684
"Obj 1547",0.164065915263834,2.03665069999863e-05,0.831463793709267,0.000605286659643879,1.12675203701917e-05,6.49818864830346e-06,3.97277356306956e-05,3.89730136967438e-06,2.37899071517201e-06,0.000181588054129049,7.82900903955254e-05,0.00352098997899662
"Obj 1548",0.147236481832175,1.87168186254057e-05,0.848695055697186,0.000552205254384217,1.0358182761051e-05,5.97707255798546e-06,3.64783295599367e-05,3.58650228380569e-06,2.1900374272827e-06,0.000166236136993929,7.18220913067206e-05,0.00320089204473824
"Obj 1549",0.132432992246574,1.72558981321578e-05,0.863853651236771,0.00050614216913677,9.55598144720232e-06,5.51674874767199e-06,3.35981211214902e-05,3.31175905282191e-06,2.02285059628616e-06,0.000152834412674254,6.60840509679462e-05,0.00291703452477817
"Obj 1550",0.122353274119341,1.66008125943495e-05,0.874111470082582,0.000484020944176261,9.19899799388193e-06,5.31338976956974e-06,3.23009860876003e-05,3.19084654606787e-06,1.94975517475516e-06,0.000146499891822598,6.34742421460067e-05,0.00277270593176557
"Obj 1551",0.113677512152299,1.63368544899384e-05,0.882884395544996,0.000473223857359228,9.05781927265169e-06,5.23404565695919e-06,3.17406964965286e-05,3.14509157207792e-06,1.92246827061058e-06,0.000143529299598438,6.22924482026175e-05,0.00269160972178617
"Obj 1552",0.0891518302965636,1.37257461437599e-05,0.908018039346091,0.000392598637507902,7.62153875465224e-06,4.40943777811137e-06,2.664850983563e-05,2.65119922779841e-06,1.62166534416205e-06,0.000120006656022749,5.220301635464e-05,0.00220864395037572
"Obj 1553",0.0659587175551928,1.11347089990282e-05,0.931810887659346,0.000313028664830508,6.19305082055131e-06,3.58818404371699e-06,2.15581458859089e-05,2.16016832988788e-06,1.32272781350272e-06,9.63596720336208e-05,4.21166416611217e-05,0.00173293282104343
"Obj 1554",0.0581737899223299,1.02375553274394e-05,0.939795297355764,0.000286213604490781,5.69806352923525e-06,3.3027589089016e-06,1.98043686667328e-05,1.98927820463771e-06,1.21842413825642e-06,8.82886303211926e-05,3.8646064238953e-05,0.00157551397407996
"Obj 1555",0.0539778122748902,9.8649870524007e-06,0.94408596876273,0.000274315810026297,5.49482053788697e-06,3.18665090013221e-06,1.90702743090036e-05,1.91994594656968e-06,1.17641220501517e-06,8.48387430178372e-05,3.71819229255739e-05,0.0014991693954592
"Obj 1556",0.047115103986043,8.94911822289552e-06,0.951146594349553,0.000246923198906085,4.98719877930587e-06,2.89409249404795e-06,1.72888393329271e-05,1.74437692493083e-06,1.06925348593266e-06,7.67245182086429e-05,3.3673798387776e-05,0.00134404726966188
"Obj 1557",0.042130392361536,8.1959563578271e-06,0.956291833916073,0.00022493197572042,4.56938071489772e-06,2.65279537274858e-06,1.5815682095948e-05,1.59970153887543e-06,9.80915093249914e-07,7.00095494585065e-05,3.07762713732446e-05,0.00121824149466466
"Obj 1558",0.0377604167360515,7.60089485041787e-06,0.960791007616195,0.000207569599582806,4.24110878953484e-06,2.46315094314757e-06,1.46551279879596e-05,1.48599326983773e-06,9.11421181571824e-07,6.4718507933872e-05,2.84864751260333e-05,0.001116443368088
"Obj 1559",0.0347974478201536,7.26339596858838e-06,0.963832612649029,0.00019695239695492,4.05506487063062e-06,2.35668578255802e-06,1.39969456896403e-05,1.42222195831024e-06,8.72674652517344e-07,6.16567051154561e-05,2.71857914855393e-05,0.00105417764833925
"Obj 1560",0.0294720555095475,6.28302501931895e-06,0.969351116114503,0.000169626113289553,3.50953393591965e-06,2.04037585543211e-06,1.20931786677893e-05,1.23185865083241e-06,7.5615902890711e-07,5.31687411810415e-05,2.34665521023898e-05,0.00090465283821815
"Obj 1561",0.0266086976425495,5.88942768501051e-06,0.972299376444638,0.000158044745746863,3.29195737333035e-06,1.9149434646522e-06,1.13282359567151e-05,1.15652732036876e-06,7.10178556139545e-07,4.9692367137874e-05,2.19614454950539e-05,0.000837936084076202
"Obj 1562",0.0198948355804169,4.6713866819302e-06,0.979255342650853,0.000123904307815653,2.61394110144832e-06,1.52193573261201e-06,8.96981156802917e-06,9.20006647453457e-07,5.65283473291268e-07,3.91482972426765e-05,1.73546878367177e-05,0.00065015211063059
"Obj 1563",0.0192463856781373,4.72788879641685e-06,0.979902365524022,0.000124827214958113,2.64785745337514e-06,1.54238110504532e-06,9.07247389535843e-06,9.32698053655472e-07,5.73263523339427e-07,3.94909291154453e-05,1.75364058497747e-05,0.000649897685090637
"Obj 1564",0.0211937677050338,5.6112300489386e-06,0.977811485125626,0.00014687957013005,3.14580681866506e-06,1.83391986751651e-06,1.07655771013504e-05,1.1092691809375e-06,6.82076890323339e-07,4.67275258049104e-05,2.07825612691366e-05,0.000757209632228067
"Obj 1565",0.0141694729917137,3.66475512243488e-06,0.985182187232045,9.55948624407199e-05,2.05448197962993e-06,1.19799375148094e-06,7.02192694274742e-06,7.25035506013608e-07,4.459456830689e-07,3.04169320670704e-05,1.35473531865509e-05,0.000493670489562224
"Obj 1566",0.0120742409848988,3.25931136301732e-06,0.987354669948863,8.45470101998742e-05,1.82871936102944e-06,1.06688232779536e-06,6.24117580223665e-06,6.45897034640732e-07,3.97409420278529e-07,2.6985229457866e-05,1.20286883902111e-05,0.000434088742881544
"Obj 1567",0.00980595236099921,2.80882386305042e-06,0.989711024291671,7.20804621503864e-05,1.57803297948127e-06,9.2151618315474e-07,5.36924088239166e-06,5.58317273673623e-07,3.43759825929152e-07,2.31197143530347e-05,1.03298844525219e-05,0.000365913595366359
"Obj 1568",0.00828150737208454,2.44910067143083e-06,0.991301225753266,6.24734164137072e-05,1.37650250506704e-06,8.04146325749981e-07,4.67666791018852e-06,4.87487428781415e-07,3.00236636475979e-07,2.00742112473186e-05,8.9875401070839e-06,0.000315637565403837
"Obj 1569",0.00688963151434555,2.07541021060912e-06,0.992759879436843,5.25939090867138e-05,1.16696933429634e-06,6.8215918232831e-07,3.96092086440409e-06,4.13676003471569e-07,2.5487544921039e-07,1.69646716741133e-05,7.60545047415529e-06,0.000264771006531957
"Obj 1570",0.00770236777073325,2.448689430775e-06,0.991889191121067,6.16105852548279e-05,1.37803717018484e-06,8.06090615483429e-07,4.67074763167165e-06,4.88976624563994e-07,3.01386983513697e-07,1.99567582207748e-05,8.96106189371835e-06,0.000307818774374244
"Obj 1571",0.00748680000730274,2.46246245923964e-06,0.992105952701328,6.16454654234074e-05,1.38627618828811e-06,8.11034696921743e-07,4.68701381123188e-06,4.92330667530235e-07,3.03566650278183e-07,1.99646615682305e-05,8.9796090133749e-06,0.000306514870891264
"Obj 1572",0.00424506300117736,1.39242595235719e-06,0.995525682050888,3.47326109145385e-05,7.84297385642444e-07,4.59104385598338e-07,2.65080440880739e-06,2.78745286573368e-07,1.71916300710692e-07,1.12743888220319e-05,5.07595402534721e-06,0.000172434700453022
"Obj 1573",0.0039188418083542,1.32392936883491e-06,0.995865208914798,3.28490098320888e-05,7.46177149572856e-07,4.36991937434856e-07,2.51856759787225e-06,2.6542746114398e-07,1.63755763900884e-07,1.06848582972059e-05,4.81863022183277e-06,0.000162141929217972
"Obj 1574",0.00332078194609229,1.15231427706017e-06,0.996492767534718,2.845689176155e-05,6.49889856739255e-07,3.807714221751e-07,2.19038189100195e-06,2.3135710207746e-07,1.42785783496024e-07,9.27442086667911e-06,4.18686951289898e-06,0.000139784836716267
"Obj 1575",0.00273998201828939,9.84023504203491e-07,0.997102241755428,2.41719183812827e-05,5.5538454352755e-07,3.25544275595976e-07,1.8690192443771e-06,1.97884555444555e-07,1.2216337830251e-07,7.89719693409951e-06,3.56900384102892e-06,0.000118084087624263
"Obj 1576",0.00265370822328583,9.87560234025034e-07,0.997189495234445,2.41122868362081e-05,5.57687529395262e-07,3.27047097892965e-07,1.87373635928278e-06,1.98894592606362e-07,1.22829083904804e-07,7.89697740459655e-06,3.57426005677891e-06,0.000117145263074844
"Obj 1577",0.00187314217698294,7.05952745419728e-07,0.998015613275286,1.71302662246939e-05,3.98807825879991e-07,2.34011019984754e-07,1.33855270210049e-06,1.42363806549439e-07,8.79518595829764e-08,5.6304756312285e-06,2.55162844997805e-06,8.30245374659728e-05
"Obj 1578",0.00158248723016605,6.11143391767008e-07,0.998321966324776,1.47611815340069e-05,3.45490701247912e-07,2.02823244506489e-07,1.15806370230152e-06,1.23429192846655e-07,7.62798720259569e-08,4.86215508340367e-06,2.20576409433091e-06,7.1200114241869e-05
"Obj 1579",0.00153469973306408,6.16947215240291e-07,0.998369748590436,1.48316891429169e-05,3.49052974634413e-07,2.04997982614478e-07,1.16814489488754e-06,1.2479940822361e-07,7.71540602152982e-08,4.89414677031105e-06,2.22246148346868e-06,7.10622825672094e-05
"Obj 1580",0.000988669566183763,4.03467619620239e-07,0.998949297980017,9.64092731736973e-06,2.28358481487947e-07,1.34193564653715e-07,7.63546520736696e-07,8.17223752894919e-08,5.05392398826982e-08,3.1912974138849e-06,1.4517225702664e-06,4.60866786959485e-05
"Obj 1581",0.000926266485720278,3.87552141985823e-07,0.999014673883971,9.21196359643447e-06,2.19465709227978e-07,1.29018588811455e-07,7.32730485128324e-07,7.86099025713442e-08,4.86279215161024e-08,3.05437935814681e-06,1.39189583297199e-06,4.38053867714783e-05
"Obj 1582",0.00066173220378794,2.92357321632384e-07,0.999294475649248,6.87391870464881e-06,1.65766097095153e-07,9.75505103445301e-08,5.52013247480136e-07,5.94782395840412e-08,3.68189877334655e-08,2.29184972148271e-06,1.0468091590851e-06,3.23755849754533e-05
"Obj 1583",0.0004521302657279,2.05052201394029e-07,0.999517399572919,4.79612115466436e-06,1.16316420245718e-07,6.84776941999366e-08,3.86787627166541e-07,4.1772579193436e-08,2.58666775164422e-08,1.60185598016691e-06,7.32708617627599e-07,2.24952024010548e-05
"Obj 1584",0.000611138361963807,2.8840658196042e-07,0.999346415629335,6.71225077671615e-06,1.63725151183688e-07,9.64250343010442e-08,5.43495311932953e-07,5.88472883087796e-08,3.64511506311285e-08,2.24510709104337e-06,1.02835349313462e-06,3.1272946822268e-05
"Obj 1585",0.000583758570070706,2.82951555884531e-07,0.99937495878024,6.54880148895035e-06,1.60718951236763e-07,9.46984803032059e-08,5.32697787409261e-07,5.78173379724934e-08,3.58264258924949e-08,2.1961824743876e-06,1.00695960792552e-06,3.03659955791413e-05
"Obj 1586",0.000319765862300749,1.56577588935593e-07,0.99965753131637,3.60693643129232e-06,8.89891531241996e-08,5.24657572938951e-08,2.94747829247223e-07,3.2038517815522e-08,1.98596296106104e-08,1.21319800132659e-06,5.56921321780978e-07,1.66810870990423e-05
